Record_ID,Week_Starting,Month,Quarter,Centre_Name,Centre_Type,Country,Agent_ID,Agent_Name,Team_Leader,Shift_Pattern,Contracted_Hours_pw,Calls_Handled,Emails_Handled,Chats_Handled,Total_Interactions,AHT_Seconds,ACW_Seconds,Hold_Time_Avg_Seconds,FCR_Percent,Quality_Score_Percent,Fatal_Error_This_Week,Performance_Band,CSAT_Score_1to5,NPS_Avg_Response_0to10,NPS_Score_Calculated,NPS_Responses_Count,Schedule_Adherence_Percent,Occupancy_Percent,Shrinkage_Percent,Absence_Days_This_Week,Return_To_Work_Discussion,Late_Arrivals,Coaching_Sessions_Attended,Training_Hours_Completed,Escalations,Complaints_Raised,Complaints_Resolved_Same_Week,Transfers_Out,Bookings_Handled,Amendments_Handled,Refunds_Processed,Baggage_Claims_Handled,Special_Assistance_Requests,Executive_Club_Queries,Disruption_Cases_Handled,Upsell_Revenue_GBP,SLA_Answered_Within_20s_Percent
BA00880,02/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR010,Ewa Michalska,Aleksander Nowak,Split (08:00-16:00),37.5,71,16,22,109,335,53,52,79.8,79.4,N,Developing,3.7,6.6,-11,14,91.5,83.9,17.1,2.6,Y,1,1,1.2,1,1,1,3,9,32,2,5,1,12,10,173,68.8
BA00881,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS001,Emma Thompson,Sarah Mitchell,Early (07:00-15:00),37.5,85,24,11,120,269,45,42,91.9,95.6,N,Exceeds,4.6,9.0,56,17,95.7,78.5,12.4,0.5,Y,0,2,1.6,3,0,0,4,28,22,8,9,5,10,13,469,83.3
BA00882,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS002,Oliver Harris,James Crawford,Late (13:00-21:00),37.5,90,19,14,123,313,53,34,91.0,95.9,N,Exceeds,4.7,8.6,45,20,96.6,86.5,13.2,0.5,Y,0,1,2.0,0,0,0,1,26,41,13,6,7,20,8,144,93.3
BA00883,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS003,Charlotte Davies,Priya Sharma,Standard (09:00-17:00),37.5,112,30,16,158,272,58,34,85.3,92.7,N,Exceeds,4.5,8.9,53,19,94.8,82.1,13.2,0.1,Y,0,1,1.1,3,1,0,4,30,42,18,4,6,15,12,343,93.4
BA00884,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS004,George Wilson,Sarah Mitchell,Early (07:00-15:00),25.0,93,21,23,137,311,55,37,91.9,88.2,N,Meets,4.7,8.6,45,17,94.8,82.0,11.6,1.0,Y,0,2,1.1,3,2,2,5,31,20,14,6,5,18,11,183,94.4
BA00885,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS005,Amelia Brown,James Crawford,Early (07:00-15:00),30.0,105,20,15,140,294,44,43,89.3,92.9,N,Exceeds,4.7,9.0,56,15,92.8,81.4,10.9,0.8,Y,1,1,1.2,3,2,2,4,24,20,13,6,6,13,13,152,86.8
BA00886,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS006,Harry Taylor,Priya Sharma,Split (08:00-16:00),37.5,89,24,13,126,301,37,55,91.4,92.7,N,Exceeds,4.6,8.0,28,23,97.2,81.5,8.6,0.7,Y,1,1,1.5,2,1,1,5,28,21,5,8,8,8,5,507,90.2
BA00887,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS007,Sophie Johnson,Sarah Mitchell,Early (07:00-15:00),37.5,101,23,15,139,305,42,45,84.1,95.9,N,Exceeds,4.3,8.6,45,18,92.1,79.0,13.3,1.0,Y,1,1,0.6,3,1,1,6,16,35,9,5,6,20,5,345,90.9
BA00888,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS008,Jack Roberts,James Crawford,Standard (09:00-17:00),37.5,107,19,15,141,266,47,30,92.0,93.1,N,Exceeds,4.2,9.3,64,27,95.8,78.2,8.8,1.2,Y,1,1,1.9,3,1,0,2,23,42,17,10,4,11,12,516,90.6
BA00889,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS009,Isabella Martin,Priya Sharma,Early (07:00-15:00),30.0,86,25,25,136,303,46,53,87.7,95.6,N,Exceeds,4.7,9.0,56,27,93.5,85.2,11.3,0.5,Y,1,1,1.0,2,2,1,3,26,27,9,8,7,9,9,334,90.9
BA00890,09/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS010,William Jackson,Sarah Mitchell,Standard (09:00-17:00),25.0,120,28,21,169,315,44,42,90.7,92.1,N,Exceeds,4.3,8.7,48,23,95.9,87.4,11.8,1.3,Y,1,2,0.8,3,2,2,3,31,30,8,5,2,21,15,375,88.7
BA00891,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC001,Liam White,Tom Blackwood,Split (08:00-16:00),37.5,108,19,8,135,311,64,65,80.2,90.8,N,Exceeds,4.4,8.9,53,14,90.4,84.6,14.4,0.3,Y,2,2,1.8,0,2,0,4,12,27,9,3,3,17,4,179,83.4
BA00892,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC002,Grace Hall,Claire Atkinson,Split (08:00-16:00),30.0,100,19,10,129,333,59,42,83.7,91.2,N,Exceeds,4.3,7.2,6,17,89.8,83.1,15.4,0.6,Y,2,2,0.9,2,3,1,7,12,25,12,3,1,12,6,261,83.8
BA00893,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC003,Noah Clark,Kevin Foster,Late (13:00-21:00),37.5,97,13,13,123,327,45,65,78.9,85.4,Y,Meets,4.0,7.5,14,13,95.1,76.5,12.8,0.6,Y,1,1,1.7,3,0,0,6,22,24,5,4,1,8,7,270,84.1
BA00894,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC004,Emily Lewis,Tom Blackwood,Standard (09:00-17:00),25.0,92,25,10,127,328,52,41,86.1,86.3,N,Meets,4.1,7.6,17,21,88.4,79.0,11.3,0.3,Y,0,2,1.0,2,3,2,2,20,38,16,9,1,18,13,131,84.2
BA00895,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC005,Ethan Lee,Claire Atkinson,Split (08:00-16:00),37.5,95,13,9,117,328,47,59,85.0,85.1,N,Meets,4.5,8.9,53,16,89.1,77.1,15.1,1.7,Y,1,2,0.8,3,2,1,4,24,21,6,4,6,11,11,281,89.5
BA00896,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC006,Mia Walker,Kevin Foster,Late (13:00-21:00),37.5,85,24,14,123,317,65,58,81.9,87.3,N,Meets,3.9,7.4,11,19,95.5,79.7,11.4,1.0,Y,2,2,0.9,1,3,0,6,22,20,10,10,1,10,9,106,86.0
BA00897,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC007,Lucas Allen,Tom Blackwood,Standard (09:00-17:00),37.5,109,14,10,133,345,45,43,80.8,90.0,N,Exceeds,4.0,8.5,42,22,92.2,81.1,15.7,0.5,Y,1,2,1.8,0,3,3,7,21,38,6,3,2,11,13,214,81.6
BA00898,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC008,Ava Scott,Claire Atkinson,Early (07:00-15:00),37.5,98,12,18,128,308,64,53,82.4,83.3,N,Meets,4.2,7.5,14,19,92.9,76.2,12.0,0.5,Y,2,1,1.6,2,1,0,3,14,34,15,6,6,10,7,313,88.4
BA00899,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC009,Mason Young,Kevin Foster,Split (08:00-16:00),37.5,98,15,20,133,291,50,31,82.1,88.8,N,Meets,4.3,7.3,8,11,95.6,85.3,13.6,1.0,Y,1,2,1.7,3,1,1,3,17,34,5,9,2,16,13,132,86.4
BA00900,09/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC010,Isla King,Tom Blackwood,Late (13:00-21:00),37.5,107,19,11,137,321,68,34,85.9,84.5,N,Meets,4.2,7.5,14,20,91.7,83.6,10.7,1.2,Y,0,2,0.7,4,0,0,7,26,33,4,10,6,10,9,131,81.2
BA00901,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN001,Jayson Dela Cruz,Gemma Ocampo,Late (13:00-21:00),37.5,92,10,20,122,361,52,70,77.9,86.5,N,Meets,4.1,6.7,-8,13,92.7,79.4,14.1,0.3,Y,0,1,2.2,5,1,0,8,24,28,3,5,6,17,3,129,72.1
BA00902,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN002,Rosalie Mendoza,Ronald Sy,Split (08:00-16:00),30.0,93,14,25,132,313,52,62,78.5,85.4,N,Meets,3.8,7.7,20,11,94.0,85.1,16.0,1.6,Y,1,1,1.1,3,2,1,3,17,23,7,8,1,6,11,139,74.4
BA00903,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN003,Brian Santos,Aileen Tan,Early (07:00-15:00),37.5,80,11,19,110,320,66,39,82.6,87.7,N,Meets,4.2,7.9,25,18,87.1,84.6,14.5,0.4,Y,1,1,1.5,5,2,0,3,25,23,14,8,5,5,10,251,79.7
BA00904,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN004,Christine Reyes,Gemma Ocampo,Early (07:00-15:00),30.0,99,20,27,146,327,67,41,81.4,81.3,N,Meets,4.4,7.0,0,10,90.1,80.8,13.6,0.1,Y,1,1,2.6,5,0,0,7,13,21,6,9,1,13,8,80,83.5
BA00905,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN005,Mark Villanueva,Ronald Sy,Late (13:00-21:00),25.0,85,19,20,124,345,56,56,76.7,84.7,N,Meets,3.8,7.3,8,12,90.1,81.5,13.4,1.1,Y,1,3,2.4,1,2,1,8,14,29,6,7,4,6,5,249,78.0
BA00906,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN006,Patricia Torres,Aileen Tan,Late (13:00-21:00),30.0,104,22,26,152,320,62,68,77.7,84.6,N,Meets,3.9,8.8,50,10,87.5,77.5,16.1,1.2,Y,2,2,2.3,1,2,1,6,19,28,9,4,4,11,6,246,75.3
BA00907,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN007,Roberto Garcia,Gemma Ocampo,Standard (09:00-17:00),25.0,98,20,15,133,308,56,46,75.5,81.7,N,Meets,3.9,7.7,20,19,89.6,81.9,14.5,1.7,Y,1,2,2.0,3,0,0,8,20,28,11,8,5,13,10,65,75.2
BA00908,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN008,Marisol Bautista,Ronald Sy,Early (07:00-15:00),37.5,115,18,19,152,324,57,49,80.3,89.2,Y,Meets,3.8,7.2,6,15,91.2,78.0,17.7,1.7,Y,2,3,1.2,2,1,1,9,11,28,8,5,3,6,3,127,72.7
BA00909,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN009,Eduardo Castillo,Aileen Tan,Standard (09:00-17:00),37.5,89,19,15,123,319,45,40,78.4,81.2,N,Meets,4.0,7.6,17,19,93.0,86.4,15.9,0.7,Y,1,2,2.4,5,1,0,6,28,31,7,9,5,14,3,140,74.4
BA00910,09/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN010,Josephine Ramos,Gemma Ocampo,Early (07:00-15:00),37.5,88,11,27,126,307,62,69,80.0,83.6,N,Meets,4.4,7.2,6,10,89.9,81.4,15.8,2.5,Y,2,3,1.6,2,3,2,3,23,22,4,4,5,12,8,273,77.3
BA00911,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR001,Dawid Malinowski,Aleksander Nowak,Early (07:00-15:00),37.5,81,19,22,122,381,82,44,68.2,80.4,N,Meets,4.1,7.1,3,11,88.3,81.3,18.7,1.2,Y,0,2,2.3,2,2,2,3,11,20,12,2,4,5,9,166,72.6
BA00912,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR002,Marta Jablonska,Katarzyna Wójcik,Late (13:00-21:00),37.5,80,9,16,105,340,54,70,75.0,83.8,N,Meets,3.9,8.6,45,12,88.8,82.1,14.4,2.8,Y,0,1,2.2,2,1,1,8,17,25,10,7,5,7,8,147,81.5
BA00913,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR003,Bartosz Kaczmarek,Piotr Kowalski,Late (13:00-21:00),37.5,85,18,19,122,337,59,49,78.8,84.4,N,Meets,4.0,7.5,14,13,84.1,82.7,14.6,0.5,Y,1,2,2.4,1,0,0,7,23,27,4,3,2,15,6,143,80.0
BA00914,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR004,Natalia Wisniewska,Aleksander Nowak,Late (13:00-21:00),37.5,77,19,18,114,381,66,60,70.0,84.1,N,Meets,3.7,7.5,14,11,90.8,80.2,14.1,0.8,Y,3,3,2.0,6,2,1,8,9,34,11,8,3,9,12,177,74.4
BA00915,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR005,Grzegorz Dabrowski,Katarzyna Wójcik,Standard (09:00-17:00),25.0,87,19,10,116,334,71,45,72.4,80.1,N,Meets,3.9,8.0,28,9,91.8,75.6,19.0,2.1,Y,1,2,2.1,4,4,1,5,11,29,12,5,3,4,5,118,69.1
BA00916,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR006,Monika Pawlak,Piotr Kowalski,Late (13:00-21:00),25.0,80,18,12,110,339,53,66,75.8,80.8,N,Meets,3.7,8.5,42,19,85.3,76.8,21.2,2.1,Y,0,3,1.2,3,0,0,7,16,19,6,6,2,14,3,80,78.1
BA00917,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR007,Szymon Kowalczyk,Aleksander Nowak,Early (07:00-15:00),30.0,85,20,22,127,321,57,72,72.5,82.7,N,Meets,3.5,7.8,22,13,87.2,76.3,18.9,1.2,Y,2,1,1.8,3,2,1,6,25,33,3,5,4,4,8,119,80.3
BA00918,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR008,Karolina Ostrowska,Katarzyna Wójcik,Standard (09:00-17:00),30.0,78,12,15,105,359,54,44,67.4,84.1,N,Meets,3.6,7.8,22,14,86.2,76.2,20.0,1.5,Y,1,1,2.6,2,4,0,6,23,26,8,8,5,14,9,193,69.8
BA00919,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR009,Marek Grabowski,Piotr Kowalski,Standard (09:00-17:00),37.5,80,17,15,112,318,84,52,74.9,76.0,N,Developing,3.5,7.4,11,17,90.9,82.4,16.4,1.7,Y,2,3,2.6,2,0,0,7,8,26,8,4,5,15,6,109,73.6
BA00920,09/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR010,Ewa Michalska,Aleksander Nowak,Split (08:00-16:00),37.5,82,20,14,116,323,83,64,72.7,80.2,N,Meets,3.9,7.4,11,19,83.4,78.2,20.5,0.8,Y,2,1,1.7,6,1,0,5,20,33,4,7,3,4,10,108,70.3
BA00921,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS001,Emma Thompson,Sarah Mitchell,Early (07:00-15:00),37.5,86,26,15,127,303,43,53,92.9,95.9,N,Exceeds,4.5,9.3,64,12,93.5,82.3,13.4,1.2,Y,1,2,1.0,2,2,2,5,18,35,11,8,2,12,12,203,92.6
BA00922,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS002,Oliver Harris,James Crawford,Late (13:00-21:00),37.5,118,21,10,149,294,41,54,86.5,92.4,N,Exceeds,4.4,8.9,53,24,96.0,83.2,10.6,0.4,Y,1,2,1.2,3,2,1,6,18,34,16,3,8,21,11,439,83.6
BA00923,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS003,Charlotte Davies,Priya Sharma,Standard (09:00-17:00),37.5,101,29,12,142,310,49,28,87.0,90.1,N,Exceeds,4.5,9.5,70,23,94.5,85.3,8.0,1.2,Y,1,1,1.3,3,0,0,1,18,32,12,7,4,17,15,232,85.5
BA00924,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS004,George Wilson,Sarah Mitchell,Early (07:00-15:00),25.0,98,26,23,147,286,60,38,87.7,88.1,N,Meets,4.6,8.4,39,19,94.9,81.1,8.8,1.1,Y,1,1,1.7,3,1,1,1,30,42,13,5,4,20,12,203,86.6
BA00925,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS005,Amelia Brown,James Crawford,Early (07:00-15:00),30.0,87,19,20,126,296,48,48,85.6,95.0,N,Exceeds,4.4,9.4,67,21,95.1,85.9,11.8,0.8,Y,0,2,1.4,3,0,0,5,16,41,11,6,4,16,10,253,83.2
BA00926,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS006,Harry Taylor,Priya Sharma,Split (08:00-16:00),37.5,90,15,12,117,304,55,31,84.0,90.7,N,Exceeds,4.4,8.1,31,28,97.2,79.5,13.2,0.6,Y,1,2,1.0,3,2,2,4,16,26,11,8,5,10,5,239,92.0
BA00927,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS007,Sophie Johnson,Sarah Mitchell,Early (07:00-15:00),37.5,98,23,19,140,289,58,48,90.5,94.2,N,Exceeds,4.3,8.2,34,14,96.0,79.5,9.3,0.6,Y,1,2,0.6,0,2,1,4,22,23,12,7,4,21,10,376,88.5
BA00928,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS008,Jack Roberts,James Crawford,Standard (09:00-17:00),37.5,112,20,23,155,297,54,53,92.2,93.6,N,Exceeds,4.7,8.5,42,27,96.9,80.6,11.0,0.8,Y,1,2,1.5,1,1,1,3,31,42,10,5,6,13,8,368,92.0
BA00929,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS009,Isabella Martin,Priya Sharma,Early (07:00-15:00),30.0,101,15,17,133,274,35,55,91.8,90.1,N,Exceeds,4.5,8.6,45,23,92.5,84.0,10.1,0.4,Y,1,1,0.6,3,2,1,2,35,44,8,3,6,17,5,156,90.7
BA00930,16/02/2026,February 2026,Q1 2026,BA Waterside,Internal,United Kingdom,BWS010,William Jackson,Sarah Mitchell,Standard (09:00-17:00),25.0,87,23,11,121,281,45,32,88.7,90.3,N,Exceeds,4.8,8.5,42,22,95.9,82.2,9.5,0.4,Y,0,1,1.8,1,1,0,4,28,21,15,3,8,8,9,378,83.3
BA00931,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC001,Liam White,Tom Blackwood,Split (08:00-16:00),37.5,80,13,8,101,333,59,62,83.7,88.0,N,Meets,4.3,8.7,48,23,90.5,75.9,13.3,0.2,Y,2,2,1.3,3,2,1,8,20,30,10,4,3,17,8,330,82.3
BA00932,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC002,Grace Hall,Claire Atkinson,Split (08:00-16:00),30.0,80,20,18,118,322,53,55,84.7,86.6,N,Meets,4.4,8.0,28,23,91.1,84.7,14.2,0.6,Y,0,2,1.6,2,3,0,5,22,37,13,8,1,14,14,124,79.9
BA00933,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC003,Noah Clark,Kevin Foster,Late (13:00-21:00),37.5,85,23,11,119,339,40,50,80.8,91.1,N,Exceeds,4.2,7.2,6,13,93.0,79.6,15.5,1.0,Y,0,2,0.6,0,1,0,3,14,35,10,9,1,10,11,247,82.3
BA00934,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC004,Emily Lewis,Tom Blackwood,Standard (09:00-17:00),25.0,90,15,16,121,340,49,38,78.0,86.6,N,Meets,4.1,7.4,11,14,90.3,75.2,15.4,0.3,Y,2,1,1.9,1,3,2,8,28,33,14,6,7,11,5,365,88.8
BA00935,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC005,Ethan Lee,Claire Atkinson,Split (08:00-16:00),37.5,101,18,12,131,298,69,53,78.8,82.9,N,Meets,4.3,8.8,50,10,89.1,80.7,11.2,0.2,Y,1,2,1.3,0,3,2,4,18,37,12,11,3,16,6,150,82.8
BA00936,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC006,Mia Walker,Kevin Foster,Late (13:00-21:00),37.5,95,17,17,129,289,69,40,87.7,89.9,N,Meets,4.2,7.3,8,16,90.6,83.9,15.0,1.8,Y,0,2,1.2,4,2,2,3,18,35,7,4,5,9,8,362,86.7
BA00937,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC007,Lucas Allen,Tom Blackwood,Standard (09:00-17:00),37.5,80,20,19,119,297,48,38,85.0,90.7,N,Exceeds,4.5,8.6,45,12,90.5,76.7,14.1,1.6,Y,1,2,1.6,1,1,0,8,13,36,15,4,2,7,12,250,78.2
BA00938,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC008,Ava Scott,Claire Atkinson,Early (07:00-15:00),37.5,87,16,9,112,341,60,52,81.6,82.8,N,Meets,4.4,7.8,22,11,90.6,75.4,10.4,0.4,Y,1,2,0.5,3,3,0,6,14,39,15,4,1,15,10,274,84.6
BA00939,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC009,Mason Young,Kevin Foster,Split (08:00-16:00),37.5,94,22,20,136,341,49,37,85.8,85.1,N,Meets,4.3,8.1,31,12,92.8,76.1,12.4,1.5,Y,2,2,1.0,0,3,1,5,21,39,5,4,1,12,5,285,89.8
BA00940,16/02/2026,February 2026,Q1 2026,BA Newcastle,Internal,United Kingdom,BNC010,Isla King,Tom Blackwood,Late (13:00-21:00),37.5,99,23,17,139,332,43,55,83.4,83.3,N,Meets,4.2,7.3,8,18,95.4,76.7,10.5,1.3,Y,1,2,1.9,3,1,0,3,24,37,13,9,2,6,12,189,84.8
BA00941,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN001,Jayson Dela Cruz,Gemma Ocampo,Late (13:00-21:00),37.5,111,19,14,144,340,60,43,81.1,86.3,N,Meets,4.1,6.6,-11,17,86.4,78.2,12.9,1.7,Y,0,3,2.3,3,1,0,7,25,20,7,5,5,12,4,97,81.2
BA00942,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN002,Rosalie Mendoza,Ronald Sy,Split (08:00-16:00),30.0,85,14,22,121,297,67,44,83.0,90.0,N,Exceeds,4.4,8.2,34,16,86.1,80.2,13.7,0.8,Y,0,1,2.6,2,0,0,6,10,29,8,6,4,9,10,265,78.0
BA00943,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN003,Brian Santos,Aileen Tan,Early (07:00-15:00),37.5,101,10,12,123,321,46,41,82.8,86.9,N,Meets,3.9,6.8,-6,15,89.9,77.5,15.1,1.0,Y,1,3,2.0,5,2,1,9,22,27,9,5,1,8,9,228,86.4
BA00944,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN004,Christine Reyes,Gemma Ocampo,Early (07:00-15:00),30.0,106,20,16,142,319,62,59,72.1,89.9,N,Meets,3.9,6.9,-3,19,88.5,84.3,17.4,2.2,Y,0,3,2.2,2,0,0,2,16,26,4,6,5,14,8,246,75.7
BA00945,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN005,Mark Villanueva,Ronald Sy,Late (13:00-21:00),25.0,90,21,21,132,301,75,58,74.8,88.1,N,Meets,4.0,8.0,28,18,88.2,79.9,12.6,0.6,Y,2,2,1.9,1,0,0,7,17,20,13,8,4,5,11,125,85.0
BA00946,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN006,Patricia Torres,Aileen Tan,Late (13:00-21:00),30.0,113,16,28,157,316,56,69,80.0,81.5,N,Meets,4.3,7.6,17,12,90.7,77.8,15.2,1.7,Y,0,1,2.1,2,2,1,5,21,22,3,8,5,13,8,169,80.0
BA00947,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN007,Roberto Garcia,Gemma Ocampo,Standard (09:00-17:00),25.0,99,20,25,144,336,70,70,74.6,84.0,N,Meets,4.4,7.5,14,21,88.5,79.6,15.4,1.5,Y,1,1,1.2,3,3,0,5,12,31,8,7,6,17,8,213,81.4
BA00948,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN008,Marisol Bautista,Ronald Sy,Early (07:00-15:00),37.5,112,21,27,160,332,61,59,80.2,80.6,N,Meets,4.4,8.2,34,12,89.9,79.6,12.7,2.4,Y,2,3,1.2,5,2,0,9,23,24,8,5,3,14,9,151,83.8
BA00949,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN009,Eduardo Castillo,Aileen Tan,Standard (09:00-17:00),37.5,84,22,23,129,349,52,35,83.0,84.4,N,Meets,3.7,7.6,17,13,89.2,81.5,13.1,1.5,Y,0,2,2.6,1,0,0,3,20,34,10,4,2,9,5,92,79.9
BA00950,16/02/2026,February 2026,Q1 2026,Allorica Manila,Allorica,Philippines,AMN010,Josephine Ramos,Gemma Ocampo,Early (07:00-15:00),37.5,114,22,18,154,361,69,51,77.2,85.5,N,Meets,4.2,8.1,31,11,93.2,85.6,17.8,1.0,Y,1,1,2.6,2,1,1,6,27,16,4,7,2,12,6,155,83.9
BA00951,16/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR001,Dawid Malinowski,Aleksander Nowak,Early (07:00-15:00),37.5,103,14,16,133,312,72,55,74.6,79.6,N,Developing,4.1,7.3,8,8,89.2,78.2,20.8,0.8,Y,3,3,2.8,4,2,1,5,9,34,7,5,4,15,7,199,76.2
BA00952,16/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR002,Marta Jablonska,Katarzyna Wójcik,Late (13:00-21:00),37.5,76,17,21,114,329,82,63,76.6,81.9,N,Meets,3.6,7.4,11,9,91.8,84.4,21.8,1.3,Y,1,3,1.6,1,2,1,10,22,24,7,4,1,6,9,86,73.7
BA00953,16/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR003,Bartosz Kaczmarek,Piotr Kowalski,Late (13:00-21:00),37.5,83,17,15,115,381,51,70,77.8,75.0,N,Developing,3.6,7.7,20,20,91.9,81.4,21.5,2.2,Y,0,2,2.2,3,2,1,4,12,32,12,6,3,5,7,194,79.5
BA00954,16/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR004,Natalia Wisniewska,Aleksander Nowak,Late (13:00-21:00),37.5,91,11,20,122,341,83,61,75.6,83.4,N,Meets,3.8,8.4,39,15,87.4,77.2,20.2,0.5,Y,0,2,1.0,3,4,4,7,16,34,5,6,2,16,9,177,74.5
BA00955,16/02/2026,February 2026,Q1 2026,Allorica Krakow,Allorica,Poland,AKR005,Grzegorz Dabrowski,Katarzyna Wójcik,Standard (09:00-17:00),25.0,101,9,15,125,344,53,71,72.3,84.1,N,Meets,4.2,8.1,31,11,86.0,74.4,15.7,2.2,Y,3,2,1.3,1,1,0,3,11,17,7,6,4,11,6,113,76.8
